tanggal,deskripsi_transaksi,kategori,nominal
2024-11-26,dollar cost averaging saham bbca bank bca dan ethereum eth,Investasi,412116.0
2023-09-26,shopeefood xxl crispy chicken di warung depan,Konsumsi,51000.0
2024-02-20,order gulaku kuning putih,Konsumsi,28888.0
2024-05-27,netflix premium 4k kebutuhan batin,Hiburan,163147.0
2023-06-18,order kotak makan 2layer stackable,Belanja,102700.0
2023-08-23,ongkos urus parkir liar indomaret,Lain-lain,366000.0
2024-09-06,beli misoka eshaust beat besi,Transportasi,58125.0
2023-01-09,topup portofolio deposito bca setahun buat gaji nyisa sedikit,Investasi,385610.0
2023-10-09,checkout jewel rocks seer,Belanja,390000.0
2024-02-20,vaksin promag cair sakit maag dan halodoc spesialis dalam,Kesehatan,11114.0
2024-01-05,frame kacamata moscot,Belanja,245000.0
2024-03-12,beli dayana hd putih (pink),Belanja,14104.0
2024-01-23,order hijabchic avela top,Belanja,179000.0
2023-05-22,checkout zerone japan primo,Transportasi,49900.0
2022-03-16,"pegel-pegel abis olahraga, bayar enervon c multivitamin",Kesehatan,10409.0
2022-11-02,ngelunasin token listrik pln 100k,Tagihan,79196.0
2023-04-09,order hpm gula kristal,Konsumsi,17500.0
2024-02-14,beli bensin travel baraya jakarta bandung dan kereta kai eksekutif,Transportasi,50000.0
2023-01-05,checkout terlaris sandal pria,Belanja,125000.0
2023-06-24,nyicil sabun mandi lifebuoy cair dan jam tangan casio iluminator,Belanja,273000.0
2023-04-27,celengan target sz small,Belanja,6750.0
2021-08-06,order pamblo magelangan mbak yanti di pasar,Konsumsi,17000.0
2022-06-14,nasi uduk sayap langganan di warung depan,Konsumsi,61000.0
2021-06-03,iuran cairan karbol wipol dan token kosan patungan,Tagihan,24824.0
2024-10-12,checkout clean matic 2,Belanja,126000.0
2021-10-24,cicil kartu kredit bca everyday dan bpjs kesehatan kelas 3,Tagihan,47920.0
2020-06-21,nitip mie angel deket rumah,Konsumsi,113000.0
2023-12-31,bayar kotak amal masjid jumat darurat gak ada pilihan,Lain-lain,263000.0
2024-03-02,order habitat calina dusty,Belanja,110000.0
2022-06-24,"akhir bulan kering, sedekah denda tilang polisi lalu lintas",Lain-lain,9881.0
2023-07-10,"bulan ini aman, benerin sampah rt bulanan",Tagihan,792000.0
2023-05-26,expedition 6831mh e6831 e,Belanja,737900.0
2024-04-28,"lebih dari ekspektasi, bonus joki tugas skripsi",Pendapatan,115643.0
2021-02-01,"bulan depan lunas amin, cicil paylater shopee kemarin",Tagihan,777044.0
2024-02-14,martabak telor spesial patungan berdua,Konsumsi,192000.0
2024-12-08,"sama temen kampus, bayar konser musik indie",Hiburan,38629.0
2024-04-15,checkout mitochiba ch 200,Belanja,749000.0
2023-01-15,jajan bakso beranak pas bungkus karet dua,Konsumsi,230000.0
2024-10-17,beli ready backpack tas sekolah,Belanja,99899.0
2023-11-23,jajan mie goreng,Konsumsi,109000.0
2022-10-13,booking spotify family plan healing bentar penat,Hiburan,34555.0
2023-11-21,pesen perkedel kentang pak joko di kantin,Konsumsi,57000.0
2023-04-12,indomie goreng jumbo mie,Konsumsi,135900.0
2024-06-13,checkout prepare lip serum,Kesehatan,49900.0
2021-03-18,pesan travel baraya jakarta bandung dan pertamax turbo shell,Transportasi,25998.0
2023-10-27,order zoya ultramatte lipstik /,Belanja,42000.0
2022-10-02,shopeefood jus coco bear pak kumis,Konsumsi,65000.0
2024-10-09,checkout allev fariza set,Transportasi,594150.0
2024-01-23,order ikea betydlig tempat,Belanja,20000.0
2023-04-22,order promo murah blender,Belanja,225000.0
2022-01-14,vidio premier liga inggris buat push rank epic,Hiburan,158381.0
2023-06-28,powerlite lampu meja led,Belanja,172000.0
2023-09-23,ngelunasin tagihan kosan induk,Tagihan,578000.0
2024-01-16,"bareng pacar tersayang, topup mabar warnet vip",Hiburan,120121.0
2024-01-30,beli poster wanted one piece,Belanja,2500.0
2023-12-12,beli jilbrave hafa pashmina viscose,Belanja,69000.0
2023-06-05,bungkus others di pujasera,Konsumsi,117000.0
2023-06-16,sewa konser musik indie dan rental ps5 sejam,Hiburan,178000.0
2024-03-30,order travel charger hp,Belanja,24000.0
2024-05-04,periksa obat bodrex extra dan obat tetes mata insto,Kesehatan,466000.0
2021-02-12,tagihan kosan induk sisa setengah lagi,Tagihan,167681.0
2022-12-01,bayar gas 3kg melon ijo,Tagihan,179188.0
2023-10-30,tadi pesen kopi kenangan mantan,Konsumsi,51000.0
2024-09-30,"diversifikasi biar aman, hodl emas antam 1 gram",Investasi,657537.0
2023-07-25,pelunasan tagihan kosan induk dan bpjs kesehatan kelas 3,Tagihan,657000.0
2024-05-26,order taplak meja anti air,Belanja,11000.0
2024-04-06,"udah potong pajak, dapet rezeki uang jajan tambahan",Pendapatan,287237.0
2023-08-03,topup biznet home fiber udah jatuh tempo h-1,Tagihan,102019.0
2022-05-12,nge-grab nasi ati pak slamet,Konsumsi,72000.0
2023-06-24,pesen martabak telor spesial karena dekat kampus,Konsumsi,215000.0
2022-01-14,nambal grabcar economy,Transportasi,6554.0
2024-06-28,biaya bungkus kado temen ultah lagi akhir bulan kering,Lain-lain,12368.0
2019-10-04,sambal tempe cak udin di pinggir jalan,Konsumsi,46000.0
2024-01-19,vaksin panadol flu dan batuk dan halodoc spesialis dalam,Kesehatan,357000.0
2023-07-27,"semoga berkah, biaya denda tilang polisi lalu lintas",Lain-lain,375000.0
2023-05-24,bayar fotocopy ktp dan kk darurat gak ada pilihan,Lain-lain,36000.0
2024-06-08,jual buku bekas kuliah alhamdulillah cair,Pendapatan,469176.0
2024-10-01,checkout mesin bor baterai tangan,Belanja,148000.0
2024-10-17,beli tiket mabar warnet vip buat malam minggu,Hiburan,130770.0
2024-10-28,beli heymale veyn basic,Belanja,459000.0
2022-05-31,galon le minerale asli biar gak bau,Tagihan,62032.0
2023-10-19,biaya uang kas kelas bendahara dan materai 10000 kantor pos,Lain-lain,206000.0
2021-03-14,bayar travel baraya jakarta bandung,Transportasi,3579.0
2023-10-11,dollar cost averaging reksadana pasar uang bibit,Investasi,258000.0
2023-06-09,beli print custom paper bag,Belanja,32000.0
2023-07-11,beli sunscreen de perfect,Belanja,245000.0
2021-08-11,"lagi rusak mendadak, benerin sewa kosan ac bulanan",Tagihan,20054.0
2024-04-01,checkout komik saham,Belanja,20000.0
2023-08-14,setor paylater shopee kemarin dan iuran rt/rw komplek,Tagihan,397457.0
2023-03-23,beli sunlifex jam tangan,Belanja,76000.0
2021-10-29,reksadana pasar uang bibit cicil tiap bulan disiplin,Investasi,479303.0
2024-10-11,beli done handymade polymer clay,Belanja,216000.0
2023-11-19,order big classic cak udin,Konsumsi,62000.0
2022-08-08,bayar grabcar economy dan flazz bca card,Transportasi,44554.0
2024-02-09,ojol nyasar bawa barang banyak,Transportasi,27000.0
2024-06-24,checkout helm retro helm,Transportasi,99000.0
2022-03-05,nambal flazz bca card pas pulang pergi,Transportasi,21105.0
2023-07-07,ganti oli motul buru-buru banget telat,Transportasi,138000.0
2023-10-10,bakar uang buat diamond ml promo gegara bareng pacar tersayang,Hiburan,42147.0
2024-03-25,biaya masker medis sensi 1 box sakit perut gak karuan,Kesehatan,90196.0
2022-06-14,nge-grab paket ca toko langganan di kantin,Konsumsi,55000.0
2024-10-01,beli somethinc checkmatte transferproof lipstick,Belanja,69000.0
2023-01-26,kasih admin transfer bank beda,Lain-lain,43000.0
2023-12-26,biaya jamu pegal linu sidomuncul buat jaga kondisi badan,Kesehatan,275000.0
2024-01-07,pengeluaran ganti rugi pecahin gelas dan print skripsi berwarna jilid,Lain-lain,144000.0
2024-11-04,patungan sapu lantai mangkok patungan sekamar berdua,Tagihan,57799.0
2021-08-10,bubur kacang bang jago di abang-abang,Konsumsi,76000.0
2023-06-19,periksa masker medis sensi 1 box buat buat jaga kondisi badan,Kesehatan,366000.0
2021-01-16,lagi pengen super deal deket kosan,Konsumsi,34000.0
2024-01-27,honor hadiah lomba 17an mumpung buat jajan bulan ini,Pendapatan,518000.0
2024-02-21,sapu lantai mangkok biar gak bau,Tagihan,161000.0
2023-02-13,beli bensin krl commuter line full tank biar awet,Transportasi,139000.0
2023-11-14,nuudo bubbly kids,Belanja,90000.0
2023-10-22,mie sedap goreng bu rina di warung depan,Konsumsi,138000.0
2024-02-27,gofood martabak telor spesial dan batagor riri,Konsumsi,42000.0
2023-11-01,mie ayam pangsit yamin level pedas mampus,Konsumsi,207000.0
2024-09-15,order action figure one piece,Belanja,295000.0
2022-12-28,main timezone kartu satu bulan full,Hiburan,48869.0
2024-04-28,topup paylater shopee kemarin dan kredivo limit baru,Tagihan,426887.0
2022-01-09,lagi pengen seblak sosiss di pinggir jalan,Konsumsi,120000.0
2024-08-04,biliar bareng temen tongkrongan buat malam minggu,Hiburan,111831.0
2023-06-03,honor kerja part-time kafe,Pendapatan,127734.0
2024-08-20,checkout khotbah dari bawah mimbar,Belanja,78000.0
2024-02-15,"buat push rank epic, beli tiket vidio premier liga inggris",Hiburan,163000.0
2024-08-05,beli tolak angin cair 5 sachet gegara lagi pusing berat nugas,Kesehatan,82000.0
2021-08-29,mini pizza chicken bu ani pake grab,Konsumsi,122000.0
2024-10-25,honor freelance web design gegara lebih dari ekspektasi,Pendapatan,328328.0
2024-07-25,checkout gelang titanium serut kupu,Investasi,33436.0
2024-05-14,"kalah taruhan bola, sewa konser musik indie",Hiburan,139805.0
2023-04-05,topup spotify family plan dan chatgpt plus ai,Hiburan,394000.0
2023-11-14,lagi pengen nasi ayam deket rumah,Konsumsi,82000.0
2023-01-27,order parfum mykonos berry,Belanja,189900.0
2023-05-24,"pas tanggal kembar 11.11, beli casing hp transparan anti crack",Belanja,794000.0
2023-12-13,"buat jaga-jaga di tas, vaksin urut tradisional keseleo",Kesehatan,22797.0
2022-02-21,kasih sumbangan rt 17an,Lain-lain,2091.0
2023-12-23,sewa flazz bca card biar gak telat kelas,Transportasi,176000.0
2023-09-19,beli terlaris tali ikat motor,Transportasi,19900.0
2022-06-06,ongkos urus materai 10000 kantor pos,Lain-lain,119257.0
2021-12-17,tadi pesen caramel milk pake grab,Konsumsi,106000.0
2024-05-21,ongkos urus bungkus kado temen ultah buat jaga-jaga amal,Lain-lain,32413.0
2023-03-10,pengeluaran materai 10000 kantor pos relain aja,Lain-lain,22896.0
2023-08-04,checkout free grafir nama,Transportasi,12900.0
2024-02-10,kripto indodax koin solana lagi turun harga diskon,Investasi,481998.0
2024-06-27,beli keset mie premium,Konsumsi,116500.0
2023-10-07,pesan mrt jakarta hi,Transportasi,225000.0
2022-05-03,gofood nasi + ayam di pujasera,Konsumsi,22000.0
2024-06-19,order sea makeup 2in1,Belanja,125000.0
2023-07-20,parkir motor liar dari kosan baru bangun,Transportasi,248000.0
2023-06-21,bayar langganan disney+ hotstar dan diamond ml promo,Hiburan,96000.0
2024-05-25,bayar ganti oli motul gegara ke mall liat-liat,Transportasi,14662.0
2023-03-12,bakar uang buat spotify family plan,Hiburan,172213.0
2024-07-03,checkout helm bogo classic,Transportasi,95000.0
2023-11-02,"kebutuhan batin, booking spotify family plan",Hiburan,236000.0
2023-03-25,topup youtube premium no iklan lagi bareng pacar tersayang,Hiburan,451000.0
2024-08-14,konsul jamu pegal linu sidomuncul lagi buat jaga kondisi badan,Kesehatan,12772.0
2023-03-23,dokter gigi cabut gigi buat jaga kondisi badan,Kesehatan,45000.0
2024-04-16,"otomatis potong saldo, setor iuran rt/rw komplek",Tagihan,48379.0
2023-04-23,bakar uang buat karokean inul vizta 2 jam dan diamond ml promo,Hiburan,394000.0
2023-01-10,beli gamis batik wanita busui,Transportasi,48000.0
2021-12-03,topup iuran rt/rw komplek,Tagihan,63946.0
2024-05-09,beli celengan bahan plastik desain,Belanja,3500.0
2022-02-16,"pulang pergi, ongkos flazz bca card",Transportasi,64553.0
2023-01-16,double cheese toko sebelah kampus di kantin,Konsumsi,25000.0
2023-07-15,beli bensin ganti oli motul,Transportasi,50000.0
2023-01-23,nambal tambal ban tubeless ke kampus pagi,Transportasi,8179.0
2023-08-10,nambal ojol nyasar buat bawa barang banyak,Transportasi,25219.0
2023-10-13,bayar kartu kredit bca everyday dan paylater shopee kemarin,Tagihan,483000.0
2023-12-29,kawan/ cat litter/,Konsumsi,80000.0
2020-09-09,gofood 2 brown sugar,Konsumsi,60000.0
2019-11-14,beli nasi goreng bakso cabang tangerang di pasar,Konsumsi,56000.0
2023-01-30,deposit saham tlkm telkom buat gaji nyisa sedikit,Investasi,323000.0
2023-01-28,bayar enervon c multivitamin buat biar fit terus,Kesehatan,10649.0
2023-04-22,biaya bioskop xxi premiere,Hiburan,486000.0
2024-09-19,beli barbie fashionistas doll,Belanja,143910.0
2022-08-15,babi panggang dabu yang lagi viral di warung depan,Konsumsi,106000.0
2023-02-19,checkout kremlin celana jeans,Belanja,299900.0
2022-06-03,bakar uang buat tiket dufan ancol dapet promo murah,Hiburan,70733.0
2024-02-18,iuran gembok pagar karatan dan gas 3kg melon ijo,Tagihan,777000.0
2023-12-31,checkout lakuku - [grosir] sikat,Belanja,9500.0
2023-05-22,loly tup tupperware,Belanja,60000.0
2023-06-29,javaland bubuk minuman,Konsumsi,35500.0
2023-01-21,topup token listrik pln 100k dan wifi indihome 30mbps,Tagihan,454000.0
2023-01-09,nyumbang ongkir anteraja same day semoga berkah,Lain-lain,3238.0
2024-08-11,kripto indodax koin solana gak dilihat-lihat lagi,Investasi,120926.0
2020-07-17,lagi pengen melacca - regular toko sebelah kantor di pujasera,Konsumsi,121000.0
2023-12-27,[ready stock] napolly,Konsumsi,418000.0
2023-10-29,kredit motor beat biar gak mati lampu,Tagihan,62118.0
2022-07-05,biaya print skripsi berwarna jilid akhir bulan kering,Lain-lain,4677.0
2024-04-16,benerin sampah rt bulanan dan sewa kosan ac bulanan,Tagihan,115784.0
2021-11-11,sewa tiket dufan ancol karena healing bentar penat,Hiburan,53160.0
2024-10-25,sewa angkot 06 dan tambal ban tubeless,Transportasi,3501.0
2022-09-25,nitip tahu gimbal di warung langganan,Konsumsi,26000.0
2024-10-04,sugarbaby tritan kid bottle,Belanja,92750.0
2022-05-17,paha geprek keju khas bandung deket kantor,Konsumsi,111000.0
2024-01-05,order helm retro list chrome,Transportasi,95000.0
2023-07-01,cod casing hp transparan anti crack buat buat pake kuliah,Belanja,63000.0
2021-07-23,lrt jabodebek cibubur pas hujan deres,Transportasi,16856.0
2022-09-28,grabfood nasi ayam bakar cabang tangerang,Konsumsi,41000.0
2022-02-10,tadi pesen paket ayam spicy,Konsumsi,67000.0
2023-05-26,order terlaris original minyak,Belanja,114999.0
2021-05-02,booking bioskop xxi premiere sama temen kampus,Hiburan,18747.0
2021-07-26,jajan siomay tengiri deket kampus,Konsumsi,42000.0
2024-05-13,hunting casing hp transparan anti crack dan dompet kulit coklat,Belanja,398000.0
2021-04-11,bayar paket data by.u 50gb gegara sisa setengah lagi,Tagihan,111875.0
2023-03-02,check-up koyo salonpas hangat pas puskesmas terdekat aja,Kesehatan,354000.0
2020-01-14,nasi / bubur toko sebelah kantor di mall,Konsumsi,56000.0
2023-11-20,"lebih dari ekspektasi, gaji thr lebaran dari om",Pendapatan,208642.0
2023-11-23,checkout aido mini chopper,Belanja,65518.0
2022-12-19,karokean inul vizta 2 jam buat malam minggu,Hiburan,146909.0
2024-04-14,beli deposito bca setahun,Investasi,115893.0
2024-11-05,ngelunasin token listrik pln 100k udah jatuh tempo h-1,Tagihan,83284.0
2024-09-17,"sisa setengah lagi, pelunasan kredit motor beat",Tagihan,201818.0
2019-09-15,jajan sate padang bu rina deket kantor,Konsumsi,112000.0
2019-12-10,siomay bu sari di kantin,Konsumsi,138000.0
2024-09-17,"pas hujan deres, topup maxim bike",Transportasi,3870.0
2023-11-22,beli halal nougat crisp,Konsumsi,33850.0
2024-01-02,order chocolatos minuman coklat,Konsumsi,17800.0
2024-02-17,checkout rbs - spons,Belanja,8600.0
2023-01-06,"wajib bulanan kosan, iuran uang kas karang taruna komplek",Tagihan,62454.0
2023-03-07,pesan kereta kai eksekutif,Transportasi,76000.0
2023-07-26,"badan agak meriang demam, vaksin halodoc spesialis dalam",Kesehatan,468000.0
2023-03-31,beli vinyl album -,Transportasi,250000.0
2023-11-18,jamu pegal linu sidomuncul badan agak meriang demam,Kesehatan,8644.0
2021-04-27,topup ojol nyasar,Transportasi,17882.0
2023-03-29,pelunasan biznet home fiber dan air pdam bulanan,Tagihan,379000.0
2023-06-04,order sabchan - sarung,Transportasi,12000.0
2023-03-06,checkout snack gerengseng-basreng stik,Konsumsi,43650.0
2023-12-14,pemasukan dari jualan seblak online dan thr lebaran dari om,Pendapatan,212000.0
2024-01-23,beli alpukat mentega premium,Belanja,60600.0
2024-01-21,checkout gelas stainless double,Konsumsi,17900.0
2024-04-08,bayar kredivo limit baru gegara bulan ini lunas,Tagihan,664878.0
2024-02-26,beli bagus kapur ajaib,Investasi,57000.0
2022-06-08,grabfood kebab fullbeef cak udin di pasar,Konsumsi,42000.0
2023-01-03,nge-mc acara kampus bulan ini aman,Pendapatan,230743.0
2024-08-09,nambal e-money mandiri kartu di spbu pertamina,Transportasi,3625.0
2024-07-18,benerin sampah rt bulanan karena lagi rusak mendadak,Tagihan,21268.0
2024-02-15,paper lunch box [forming],Belanja,39500.0
2024-03-29,parkir motor liar buru-buru banget telat,Transportasi,26202.0
2022-10-20,sambal mangga muda bu sari deket rumah,Konsumsi,87000.0
2023-09-03,limpa bu sari di warung langganan,Konsumsi,25000.0
2023-05-02,makan sate padang pariaman buat buat begadang nugas,Konsumsi,159000.0
2023-01-13,konsul tolak angin cair 5 sachet dan halodoc spesialis dalam,Kesehatan,28000.0
2024-02-01,beli tiket diamond ml promo,Hiburan,328000.0
2023-11-12,makan nasi hainan,Konsumsi,45000.0
2023-05-23,tagihan wifi indihome 30mbps,Tagihan,73026.0
2021-06-06,biaya print skripsi berwarna jilid dan sumbangan rt 17an,Lain-lain,1716.0
2024-05-12,check-up koyo salonpas hangat dan minyak kayu putih cap lang,Kesehatan,108000.0
2023-11-18,beli fresh eggs! telur ayam,Belanja,35000.0
2023-07-06,kasih sumbangan rt 17an apes banget kena tilang,Lain-lain,209721.0
2021-07-04,"hasil begadang semalaman, pemasukan dari uang bulanan ortu",Pendapatan,422435.0
2021-02-17,carter e-money mandiri kartu dan ganti oli motul,Transportasi,5612.0
2023-02-02,palagan 5 bu sari di mall,Konsumsi,139000.0
2023-11-22,self reward beli pewangi downy mystique biar kece,Belanja,46000.0
2024-11-18,topup ojol nyasar dan flazz bca card,Transportasi,20463.0
2021-01-02,bungkus geprek 3 warung sebelah,Konsumsi,33000.0
2023-03-24,"sakit perut gak karuan, check-up promag cair sakit maag",Kesehatan,373000.0
2024-05-27,naik servis motor rutin,Transportasi,60099.0
2024-03-16,order [ready stock] promo cuci,Belanja,15000.0
2024-09-24,checkout skintific niacinamide bright boost,Kesehatan,83000.0
2023-05-09,checkout momami hello sunshine baby,Belanja,93900.0
2022-08-14,order 5 mix cheeseburger,Konsumsi,146000.0
2024-05-21,carter tambal ban tubeless ke kantor buru-buru,Transportasi,25449.0
2024-11-28,order zoya cosmetics lacquer,Belanja,69000.0
2024-06-09,order boneka teddy tales,Belanja,50000.0
2023-05-29,beli celana dalam anak,Transportasi,77000.0
2022-09-07,setor biznet home fiber dan pulsa telkomsel kaget,Tagihan,81540.0
2023-07-30,beli krisbow sync 2,Tagihan,302300.0
2024-12-02,kapur barus kamar mandi lagi rusak mendadak,Tagihan,30555.0
2023-07-17,oli mesin - mobil,Transportasi,125000.0
2023-06-23,order 88399 size 18inchi,Transportasi,775740.0
2023-08-10,beli speaker bluetooth portable 6.5,Belanja,82000.0
2021-08-13,java caramel toko sebelah kampus deket kampus,Konsumsi,136000.0
2021-03-26,topup portofolio reksadana pasar uang bibit dan saham bbca bank bca,Investasi,355275.0
2023-03-06,nambal maxim bike dan mrt jakarta hi,Transportasi,94000.0
2023-09-18,bayar sumbangan rt 17an,Lain-lain,8336.0
2023-09-30,isi pertamax turbo shell,Transportasi,192000.0
2023-01-21,beli tiket main timezone kartu healing bentar penat,Hiburan,104740.0
2023-08-15,beli guling knitting hitam,Transportasi,33999.0
2023-06-01,"mendadak butuh cepat, kasih bungkus kado temen ultah",Lain-lain,3745.0
2021-11-26,promag cair sakit maag lagi pusing berat nugas,Kesehatan,100246.0
2023-11-22,g069 [6 pcs] gelas,Konsumsi,12000.0
2024-11-07,checkout jaring rambut wigcap,Belanja,6000.0
2023-09-25,konsul panadol flu dan batuk sakit perut gak karuan,Kesehatan,254000.0
2022-07-15,bungkus nasi telor di kantin,Konsumsi,95000.0
2023-01-28,beli [custom po] cermin,Belanja,75000.0
2023-06-08,nitip paket kenyang hemat,Konsumsi,91000.0
2023-11-09,tadi pesen nasi kuning ikan bang jago di pinggir jalan,Konsumsi,76000.0
2022-08-25,nasi uduk paha pak joko,Konsumsi,23000.0
2024-07-29,checkout baju bola stelan futsal,Belanja,120000.0
2021-10-02,serok bawah ethereum eth cicil tiap bulan disiplin,Investasi,398180.0
2023-07-28,beli belt drive/ belt drive,Belanja,145500.0
2024-02-25,sapu lantai mangkok buat stok sebulan,Tagihan,35295.0
2022-11-11,tagihan paket data by.u 50gb pake gopay coins,Tagihan,84965.0
2024-08-08,order case hp keren,Belanja,18900.0
2020-03-20,tadi pesen salad bar,Konsumsi,47000.0
2020-10-19,nyobain dada geprek pake grab,Konsumsi,102000.0
2019-08-28,gofood timbel cumi hitam,Konsumsi,65000.0
2019-10-15,beli 2 toko langganan di mall,Konsumsi,74000.0
2024-03-23,masker medis sensi 1 box buat jaga kondisi badan,Kesehatan,127000.0
2023-01-13,carter krl commuter line dan travel baraya jakarta bandung,Transportasi,210000.0
2023-05-14,beli philips desk light 66143,Belanja,299000.0
2022-09-24,paket king meal yang lagi viral di shopeefood,Konsumsi,138000.0
2024-07-31,pupuk santagrow nitrophoska npk,Investasi,25100.0
2024-05-08,logitech mk120 keyboard mouse,Belanja,182000.0
2023-05-06,rocket 4 yang lagi viral di abang-abang,Konsumsi,127000.0
2023-11-03,beli berry cheer up!,Konsumsi,43000.0
2024-01-06,checkout buah tin import turkey,Belanja,125000.0
2023-10-12,nambal angkot 06 buat pulang pergi,Transportasi,94346.0
2024-06-12,order sido muncul minuman,Konsumsi,25509.0
2023-05-02,order scentsy tester parfume 2,Belanja,50000.0
2023-03-17,nasi ayam bakar kang asep deket kantor,Konsumsi,117000.0
2021-03-24,"bulan ini aman, biaya lampu philips 10 watt",Tagihan,21451.0
2022-06-25,ayam bakar bu rina pake grab,Konsumsi,57000.0
2021-02-27,materai 10000 kantor pos buat jaga-jaga amal,Lain-lain,26682.0
2020-12-10,jajan best ever value pak joko,Konsumsi,38000.0
2023-01-28,zonakacamata - frame,Belanja,584100.0
2023-05-09,"berat tapi wajib, tagihan air pdam bulanan",Tagihan,245000.0
2024-09-04,ethereum eth target 1 miliar pensiun,Investasi,60198.0
2023-04-17,kasih bungkus kado temen ultah ikhlasin aja dah,Lain-lain,4290.0
2024-10-12,tempat makanan/thinwall container persegi,Konsumsi,33500.0
2024-05-18,hanger laundry elastis 17,Belanja,20196.0
2021-09-29,sewa travel baraya jakarta bandung dan ojol nyasar,Transportasi,9252.0
2022-06-29,gofood special yamie panda khas bandung deket rumah,Konsumsi,69000.0
2022-07-27,"full tank biar awet, sewa mrt jakarta hi",Transportasi,76053.0
2024-11-02,topup konser musik indie dan spotify family plan,Hiburan,163830.0
2024-10-01,biaya ganti rugi pecahin gelas akhir bulan kering,Lain-lain,145000.0
2021-07-31,order ppkm,Konsumsi,42000.0
2023-02-04,"cair juga akhirnya, dapat joki tugas skripsi",Pendapatan,13980.0
2023-08-09,thai curry ramen pak joko lewat ojol,Konsumsi,80000.0
2023-09-07,order stiker dinding wallpaper,Belanja,13194.0
2024-02-08,checkout wellen print - tumbler,Belanja,50000.0
2020-05-01,shopeefood paket komplit ( yang lagi viral,Konsumsi,149000.0
2021-03-16,iuran ember cucian baru dan sapu lantai mangkok,Tagihan,12646.0
2023-10-16,checkout pucelle eau de,Belanja,35900.0
2021-07-18,sewa krl commuter line dan ojol nyasar,Transportasi,23482.0
2024-07-03,checkout jam digital led,Belanja,282500.0
2023-01-02,pengeluaran sumbangan rt 17an,Lain-lain,22849.0
2024-06-08,checkout poster anime manga,Belanja,1500.0
2022-10-28,"telat sehari kena denda, setor bpjs kesehatan kelas 3",Tagihan,87932.0
2023-02-24,order cutoff darren trucker,Belanja,279000.0
2023-11-10,xundd 22.5w 10000mah powerbank,Transportasi,309000.0
2023-08-08,tagihan paylater shopee kemarin,Tagihan,648000.0
2024-04-09,checkout bym p95 smartwatch couple,Belanja,162500.0
2023-06-28,pelunasan kredit motor beat buat udah jatuh tempo h-1,Tagihan,246841.0
2023-10-03,order dompet wanita :,Belanja,12390.0
2022-04-28,check-up panadol flu dan batuk gegara lagi pusing berat nugas,Kesehatan,110435.0
2023-04-03,nabung ethereum eth gak dilihat-lihat lagi,Investasi,176457.0
2022-12-18,vaksin jamu pegal linu sidomuncul alhamdulillah sehat,Kesehatan,20012.0
2021-10-04,vitamin c ipi botol kecil biar fit terus,Kesehatan,30359.0
2024-03-11,auto debet akulaku cicilan hp dan kredit motor beat,Tagihan,33903.0
2022-04-27,obat tetes mata insto sesuai resep dokter kemarin,Kesehatan,23866.0
2023-02-08,sewa angkot 06 ke mall liat-liat,Transportasi,187000.0
2021-06-18,beli sate taichan mix,Konsumsi,70000.0
2022-10-29,shopeefood paket 3 pak kumis,Konsumsi,135000.0
2022-08-09,lotek kang asep di mall,Konsumsi,124000.0
2023-11-23,checkout benang woll wol,Belanja,3300.0
2024-01-02,beli buku kitab al,Belanja,80500.0
2023-01-09,tali id card,Belanja,3250.0
2023-11-07,bayar masker medis sensi 1 box dan minyak kayu putih cap lang,Kesehatan,63091.0
2023-07-26,tagihan air pdam bulanan sisa setengah lagi,Tagihan,34547.0
2023-07-28,nyobain mie gacoan lv deket kosan,Konsumsi,84000.0
2022-01-25,topup lrt jabodebek cibubur dan transjakarta busway,Transportasi,22833.0
2023-06-07,order bebliss paket hemat isi,Belanja,58500.0
2022-11-04,"buat jajan bulan ini, alhamdulillah cair uang bulanan ortu",Pendapatan,266021.0
2024-05-16,t33 wireless gaming headset,Belanja,105000.0
2024-10-15,order kacamata baca plus auto,Belanja,17500.0
2024-03-02,order action figure one,Belanja,350000.0
2024-03-26,nongkrong pesen hokben simple set lagi via ojol promo,Konsumsi,223000.0
2023-11-01,kasih sumbangan rt 17an karena akhir bulan kering,Lain-lain,120156.0
2024-04-20,"wajib banget dibayar, bayar ganti rugi pecahin gelas",Lain-lain,9000.0
2022-06-17,order mozza hotdog pak kumis,Konsumsi,39000.0
2023-03-05,bayar youtube premium no iklan bareng pacar tersayang,Hiburan,383000.0
2023-09-03,order gorden hordeng gordeng pintu,Transportasi,22000.0
2023-01-18,konsul obat tetes mata insto pas puskesmas terdekat aja,Kesehatan,21000.0
2024-11-03,beli robot adaptor charger fast,Belanja,82000.0
2023-02-04,bungkus sapo tahu seafood via gofood,Konsumsi,138000.0
2023-10-15,"investasi rutin tiap gajian, alokasi bitcoin btc",Investasi,670216.0
2022-02-01,cair uang kerja part-time kafe hasil begadang semalaman,Pendapatan,336268.0
2023-11-07,"kalah taruhan bola, bakar uang buat chatgpt plus ai",Hiburan,172309.0
2024-08-17,keperluan cairan karbol wipol dan ember cucian baru,Tagihan,35027.0
2023-07-10,roti bakar coklat keju mumpung lewat,Konsumsi,121000.0
2024-05-31,beli tren-d-rugs karpet keset polos,Belanja,149900.0
2023-11-07,order helm bogo dewasa classic,Transportasi,61000.0
2023-04-01,beli sarung guling tidur ivana,Belanja,45000.0
2023-10-11,patungan ember cucian baru,Tagihan,39510.0
